timestamp,Eeg,Temperature,RH,Windspeed
2021-10-01 23:40:00+07:00,0,29.8278,85.3306,1.6068
2021-10-01 23:45:00+07:00,0,29.8562,81.423,1.5956
2021-10-01 23:50:00+07:00,0,29.9236,83.4722,1.7094
2021-10-01 23:55:00+07:00,0,29.8652,84.4348,1.6968
2021-10-02 00:00:00+07:00,0,29.8914,88.5308,1.8284
2021-10-02 00:05:00+07:00,0,29.8778,89.2858,1.783
2021-10-02 00:10:00+07:00,0,29.9056,89.7032,1.7994
2021-10-02 00:15:00+07:00,0,29.8614,91.6366,1.7272
2021-10-02 00:20:00+07:00,0,29.887,94.1754,1.702
2021-10-02 00:25:00+07:00,0,29.8098,95.6292,1.825
2021-10-02 00:30:00+07:00,0,29.808,93.8934,1.7614
2021-10-02 00:35:00+07:00,0,29.863,95.4432,1.832
2021-10-02 00:40:00+07:00,0,29.8128,95.2262,1.8314
2021-10-02 00:45:00+07:00,0,29.8108,89.55,1.7948
2021-10-02 00:50:00+07:00,0,29.8452,93.6458,1.7186
2021-10-02 00:55:00+07:00,0,29.79,96.059,1.6594
2021-10-02 01:00:00+07:00,0,29.511,91.9958,1.7154
2021-10-02 01:05:00+07:00,0,29.7504,92.9654,1.745
2021-10-02 01:10:00+07:00,0,29.725,92.0924,1.6726
2021-10-02 01:15:00+07:00,0,29.786,94.1584,1.6922
2021-10-02 01:20:00+07:00,0,29.7904,94.1852,1.7882
2021-10-02 01:25:00+07:00,0,29.7548,89.4674,1.6736
2021-10-02 01:30:00+07:00,0,29.763,89.6806,1.8362
2021-10-02 01:35:00+07:00,0,29.4568,93.8986,1.7142
2021-10-02 01:40:00+07:00,0,29.5762,96.012,1.6482
2021-10-02 01:45:00+07:00,0,29.6728,91.143,1.7774
2021-10-02 01:50:00+07:00,0,29.5606,92.2604,1.8236
2021-10-02 01:55:00+07:00,0,29.406,95.058,1.7132
2021-10-02 02:00:00+07:00,0,29.633,98.7258,1.6686
2021-10-02 02:05:00+07:00,0,29.642,88.7842,1.631
2021-10-02 02:10:00+07:00,0,29.5666,84.8628,1.6436
2021-10-02 02:15:00+07:00,0,29.5814,86.2434,1.772
2021-10-02 02:20:00+07:00,0,29.5632,88.336,1.6396
2021-10-02 02:25:00+07:00,0,29.56,89.7298,1.671
2021-10-02 02:30:00+07:00,0,29.2238,95.381,1.7614
2021-10-02 02:35:00+07:00,0,28.302,94.8228,1.701
2021-10-02 02:40:00+07:00,0,29.3646,95.9454,1.745
2021-10-02 02:45:00+07:00,0,29.4986,95.1902,1.7498
2021-10-02 02:50:00+07:00,0,29.4962,88.7302,1.7488
2021-10-02 02:55:00+07:00,0,29.4794,91.6454,1.8038
2021-10-02 03:00:00+07:00,0,29.452,95.8162,1.719
2021-10-02 03:05:00+07:00,0,29.414,91.4954,1.7258
2021-10-02 03:10:00+07:00,0,29.372,92.5408,1.6948
2021-10-02 03:15:00+07:00,0,29.4306,93.519,1.6776
2021-10-02 03:20:00+07:00,0,28.8496,93.619,1.6804
2021-10-02 03:25:00+07:00,0,28.2842,94.8802,1.6634
2021-10-02 03:30:00+07:00,0,29.4396,96.789,1.777
2021-10-02 03:35:00+07:00,0,29.4112,93.9748,1.7482
2021-10-02 03:40:00+07:00,0,29.3264,87.5172,1.6554
2021-10-02 03:45:00+07:00,0,29.214,85.7438,1.7072
2021-10-02 03:50:00+07:00,0,28.6648,86.1332,1.7118
2021-10-02 03:55:00+07:00,0,27.5126,85.5322,1.7226
2021-10-02 04:00:00+07:00,0,26.5292,88.1948,1.7292
2021-10-02 04:05:00+07:00,0,26.3734,92.2034,1.663
2021-10-02 04:10:00+07:00,0,26.768,99.1864,1.7682
2021-10-02 04:15:00+07:00,0,26.7984,98.5284,1.706
2021-10-02 04:20:00+07:00,0,26.3578,95.8334,1.7392
2021-10-02 04:25:00+07:00,0,26.0876,95.0364,1.736
2021-10-02 04:30:00+07:00,0,26.192,96.0534,1.7678
2021-10-02 04:35:00+07:00,0,26.332,94.3242,1.7776
2021-10-02 04:40:00+07:00,0,26.33,94.3726,1.7668
2021-10-02 04:45:00+07:00,0,26.5314,92.816,1.7146
2021-10-02 04:50:00+07:00,0,26.7952,90.2218,1.7502
2021-10-02 04:55:00+07:00,0,26.2594,89.6472,1.7234
2021-10-02 05:00:00+07:00,0,26.167,93.2536,1.7384
2021-10-02 05:05:00+07:00,0,26.3106,96.818,1.756
2021-10-02 05:10:00+07:00,0,26.4978,98.404,1.7536
2021-10-02 05:15:00+07:00,0,26.573,99.699,1.738
2021-10-02 05:20:00+07:00,0,26.6458,97.5482,1.7648
2021-10-02 05:25:00+07:00,0,26.7194,92.004,1.7916
2021-10-02 05:30:00+07:00,0,26.7652,91.9376,1.729
2021-10-02 05:35:00+07:00,0,26.8208,91.263,1.7422
2021-10-02 05:40:00+07:00,0,26.7628,91.4558,1.7224
2021-10-02 05:45:00+07:00,0,26.4578,89.014,1.7692
2021-10-02 05:50:00+07:00,0,26.1102,90.083,1.7514
2021-10-02 05:55:00+07:00,0,25.922,92.1392,1.7784
2021-10-02 06:00:00+07:00,0,25.9372,98.589,1.7692
2021-10-02 06:05:00+07:00,0,26.1888,99.8228,1.7804
2021-10-02 06:10:00+07:00,0,26.3546,96.3088,1.6944
2021-10-02 06:15:00+07:00,2.317,26.4284,89.9746,1.8154
2021-10-02 06:20:00+07:00,4.4252,26.3418,89.7278,1.7728
2021-10-02 06:25:00+07:00,6.8126,26.3632,90.3304,1.7632
2021-10-02 06:30:00+07:00,9.7998,26.3492,91.2934,1.7414
2021-10-02 06:35:00+07:00,13.38266667,26.26033333,91.995,1.752
2021-10-02 06:40:00+07:00,16.93066667,26.39366667,93.659,1.767666667
2021-10-02 06:45:00+07:00,14.363,26.531,93.577,1.8195
2021-10-02 06:50:00+07:00,13.54,26.373,91.409,1.749
2021-10-02 06:55:00+07:00,21.067,26.324,93.082,1.738
2021-10-02 07:00:00+07:00,,,,
2021-10-02 07:05:00+07:00,24.62425,26.50875,91.046,1.76075
2021-10-02 07:10:00+07:00,28.1466,26.407,92.8188,1.7364
2021-10-02 07:15:00+07:00,30.7812,26.491,92.8202,1.7718
2021-10-02 07:20:00+07:00,32.8125,26.5605,90.337,1.73625
2021-10-02 07:25:00+07:00,,,,
2021-10-02 07:30:00+07:00,,,,
2021-10-02 07:35:00+07:00,,,,
2021-10-02 07:40:00+07:00,,,,
2021-10-02 07:45:00+07:00,,,,
2021-10-02 07:50:00+07:00,69.579,26.161,83.514,1.833
2021-10-02 07:55:00+07:00,,,,
2021-10-02 08:00:00+07:00,,,,
2021-10-02 08:05:00+07:00,,,,
2021-10-02 08:10:00+07:00,244.91675,26.22925,82.165,1.7515
2021-10-02 08:15:00+07:00,295.9728,26.4258,81.2102,1.747
2021-10-02 08:20:00+07:00,343.9684,26.7858,80.4904,1.7722
2021-10-02 08:25:00+07:00,388.3648,26.9764,79.077,1.7404
2021-10-02 08:30:00+07:00,332.7838,27.312,78.096,1.734
2021-10-02 08:35:00+07:00,328.997,27.1472,78.3514,1.7056
2021-10-02 08:40:00+07:00,318.0004,27.3018,80.2478,1.6938
2021-10-02 08:45:00+07:00,316.0838,27.4616,79.3608,1.692
2021-10-02 08:50:00+07:00,428.4806,27.5696,79.4542,1.7156
2021-10-02 08:55:00+07:00,548.2986,28.0112,77.2164,1.736
2021-10-02 09:00:00+07:00,470.866,28.5604,76.3562,1.6912
2021-10-02 09:05:00+07:00,532.7272,28.8378,74.8884,1.7626
2021-10-02 09:10:00+07:00,427.0692,29.157,73.5934,1.7508
2021-10-02 09:15:00+07:00,516.3212,29.5266,72.5658,1.7192
2021-10-02 09:20:00+07:00,500.0798,29.7564,73.041,1.7846
2021-10-02 09:25:00+07:00,545.876,30.0676,71.8688,1.7754
2021-10-02 09:30:00+07:00,670.998,30.2852,71.8938,1.741
2021-10-02 09:35:00+07:00,567.798,30.4726,72.032,1.719
2021-10-02 09:40:00+07:00,654.1566,30.3004,72.4378,1.742
2021-10-02 09:45:00+07:00,631.8466,29.913,73.5726,1.7718
2021-10-02 09:50:00+07:00,534.7032,30.165,72.3302,1.7238
2021-10-02 09:55:00+07:00,786.6054,30.2596,72.8762,1.7208
2021-10-02 10:00:00+07:00,816.6072,30.075,74.0888,1.7174
2021-10-02 10:05:00+07:00,687.169,30.3978,72.1478,1.6848
