Year,Month,Day,Hour,Minute,Second,CloudCover
2021,11,22,08,46,27,0.231
2021,11,22,08,46,48,0.231
2021,11,22,08,47,09,0.230
2021,11,22,08,47,29,0.230
2021,11,22,08,47,50,0.229
2021,11,22,08,48,12,0.227
2021,11,22,08,48,34,0.228
2021,11,22,08,48,56,0.229
2021,11,22,08,49,17,0.232
2021,11,22,08,49,38,0.231
2021,11,22,08,49,59,0.232
2021,11,22,08,50,19,0.234
2021,11,22,08,50,40,0.235
2021,11,22,08,51,01,0.235
2021,11,22,08,51,22,0.235
2021,11,22,08,51,42,0.235
2021,11,22,08,52,03,0.235
2021,11,22,08,52,24,0.234
2021,11,22,08,52,45,0.232
2021,11,22,08,53,05,0.232
2021,11,22,08,53,26,0.234
2021,11,22,08,53,47,0.236
2021,11,22,08,54,08,0.234
2021,11,22,08,54,29,0.235
2021,11,22,08,54,50,0.234
2021,11,22,08,55,10,0.235
2021,11,22,08,55,31,0.237
2021,11,22,08,55,52,0.239
2021,11,22,08,56,13,0.240
2021,11,22,08,56,33,0.241
2021,11,22,08,56,54,0.240
2021,11,22,08,57,15,0.235
2021,11,22,08,57,36,0.235
2021,11,22,08,57,56,0.233
2021,11,22,08,58,17,0.233
2021,11,22,08,58,38,0.235
2021,11,22,08,58,59,0.236
2021,11,22,08,59,20,0.238
2021,11,22,08,59,40,0.239
2021,11,22,09,00,01,0.123
2021,11,22,09,00,22,0.124
2021,11,22,09,00,43,0.128
2021,11,22,09,01,03,0.131
2021,11,22,09,01,24,0.134
2021,11,22,09,01,45,0.135
2021,11,22,09,02,06,0.133
2021,11,22,09,02,26,0.132
2021,11,22,09,02,47,0.129
2021,11,22,09,03,08,0.130
2021,11,22,09,03,28,0.135
2021,11,22,09,03,49,0.140
2021,11,22,09,04,10,0.141
2021,11,22,09,04,31,0.143
2021,11,22,09,04,51,0.147
2021,11,22,09,05,12,0.154
2021,11,22,09,05,33,0.155
2021,11,22,09,05,54,0.158
2021,11,22,09,06,14,0.158
2021,11,22,09,06,35,0.161
2021,11,22,09,06,56,0.168
2021,11,22,09,07,17,0.167
2021,11,22,09,07,38,0.170
2021,11,22,09,07,58,0.172
2021,11,22,09,08,19,0.170
2021,11,22,09,08,40,0.174
2021,11,22,09,09,01,0.177
2021,11,22,09,09,21,0.175
2021,11,22,09,09,42,0.178
2021,11,22,09,10,03,0.186
2021,11,22,09,10,23,0.193
2021,11,22,09,10,44,0.196
2021,11,22,09,11,05,0.195
2021,11,22,09,11,26,0.195
2021,11,22,09,11,46,0.196
2021,11,22,09,12,07,0.195
2021,11,22,09,12,28,0.193
2021,11,22,09,12,48,0.190
2021,11,22,09,13,09,0.190
2021,11,22,09,13,30,0.190
2021,11,22,09,13,51,0.195
2021,11,22,09,14,12,0.197
2021,11,22,09,14,32,0.197
2021,11,22,09,14,53,0.196
2021,11,22,09,15,14,0.196
2021,11,22,09,15,34,0.198
2021,11,22,09,15,55,0.198
2021,11,22,09,16,16,0.198
2021,11,22,09,16,37,0.200
2021,11,22,09,16,58,0.203
2021,11,22,09,17,18,0.201
2021,11,22,09,17,39,0.203
2021,11,22,09,18,00,0.207
2021,11,22,09,18,21,0.208
2021,11,22,09,18,41,0.205
2021,11,22,09,19,02,0.209
2021,11,22,09,19,23,0.215
2021,11,22,09,19,43,0.220
2021,11,22,09,20,04,0.217
2021,11,22,09,20,25,0.214
2021,11,22,09,20,46,0.216
2021,11,22,09,21,06,0.215
2021,11,22,09,21,27,0.211
2021,11,22,09,21,48,0.210
2021,11,22,09,22,09,0.210
2021,11,22,09,22,29,0.210
2021,11,22,09,22,50,0.204
2021,11,22,09,23,11,0.203
2021,11,22,09,23,32,0.205
2021,11,22,09,23,53,0.212
2021,11,22,09,24,13,0.214
2021,11,22,09,24,34,0.218
2021,11,22,09,24,55,0.216
2021,11,22,09,25,15,0.212
2021,11,22,09,25,36,0.210
2021,11,22,09,25,57,0.214
2021,11,22,09,26,18,0.214
2021,11,22,09,26,38,0.214
2021,11,22,09,26,59,0.215
2021,11,22,09,27,20,0.215
2021,11,22,09,27,41,0.215
2021,11,22,09,28,01,0.216
2021,11,22,09,28,22,0.221
2021,11,22,09,28,43,0.222
2021,11,22,09,29,04,0.225
2021,11,22,09,29,24,0.229
2021,11,22,09,29,45,0.238
2021,11,22,09,30,06,0.249
2021,11,22,09,30,27,0.254
2021,11,22,09,30,47,0.262
2021,11,22,09,31,08,0.270
2021,11,22,09,31,29,0.269
2021,11,22,09,31,50,0.272
2021,11,22,09,32,10,0.277
2021,11,22,09,32,31,0.279
2021,11,22,09,32,52,0.283
2021,11,22,09,33,13,0.290
2021,11,22,09,33,33,0.287
2021,11,22,09,33,54,0.286
2021,11,22,09,34,15,0.280
2021,11,22,09,34,36,0.276
2021,11,22,09,34,56,0.271
2021,11,22,09,35,17,0.268
2021,11,22,09,35,38,0.266
2021,11,22,09,35,59,0.265
2021,11,22,09,36,19,0.268
2021,11,22,09,36,40,0.272
2021,11,22,09,37,01,0.273
2021,11,22,09,37,21,0.272
2021,11,22,09,37,42,0.272
2021,11,22,09,38,03,0.273
2021,11,22,09,38,24,0.272
2021,11,22,09,38,44,0.275
2021,11,22,09,39,05,0.277
2021,11,22,09,39,26,0.279
2021,11,22,09,39,47,0.280
2021,11,22,09,40,07,0.281
2021,11,22,09,40,28,0.282
2021,11,22,09,40,49,0.285
2021,11,22,09,41,10,0.285
2021,11,22,09,41,30,0.285
2021,11,22,09,41,51,0.288
2021,11,22,09,42,12,0.286
2021,11,22,09,42,32,0.289
2021,11,22,09,42,53,0.293
2021,11,22,09,43,14,0.296
2021,11,22,09,43,35,0.301
2021,11,22,09,43,55,0.302
2021,11,22,09,44,16,0.305
2021,11,22,09,44,37,0.308
2021,11,22,09,44,58,0.316
2021,11,22,09,45,18,0.326
2021,11,22,09,45,39,0.329
2021,11,22,09,46,00,0.332
2021,11,22,09,46,20,0.343
2021,11,22,09,46,41,0.347
2021,11,22,09,47,02,0.351
2021,11,22,09,47,23,0.361
2021,11,22,09,47,43,0.363
2021,11,22,09,48,04,0.364
2021,11,22,09,48,25,0.363
2021,11,22,09,48,45,0.368
2021,11,22,09,49,06,0.372
2021,11,22,09,49,27,0.375
2021,11,22,09,49,48,0.384
2021,11,22,09,50,09,0.376
2021,11,22,09,50,29,0.393
2021,11,22,09,50,50,0.396
2021,11,22,09,51,11,0.414
2021,11,22,09,51,31,0.422
2021,11,22,09,51,52,0.429
2021,11,22,09,52,13,0.448
2021,11,22,09,52,34,0.454
2021,11,22,09,52,54,0.458
2021,11,22,09,53,15,0.464
2021,11,22,09,53,36,0.464
2021,11,22,09,53,57,0.462
2021,11,22,09,54,18,0.455
2021,11,22,09,54,38,0.454
2021,11,22,09,54,59,0.455
2021,11,22,09,55,20,0.462
2021,11,22,09,55,41,0.470
2021,11,22,09,56,01,0.468
2021,11,22,09,56,22,0.477
2021,11,22,09,56,43,0.482
2021,11,22,09,57,03,0.476
2021,11,22,09,57,24,0.484
2021,11,22,09,57,45,0.487
2021,11,22,09,58,06,0.473
2021,11,22,09,58,26,0.466
2021,11,22,09,58,47,0.471
2021,11,22,09,59,08,0.468
2021,11,22,09,59,28,0.424
2021,11,22,09,59,49,0.445
2021,11,22,10,00,10,0.422
2021,11,22,10,00,31,0.412
2021,11,22,10,00,51,0.443
2021,11,22,10,01,12,0.418
2021,11,22,10,01,33,0.379
2021,11,22,10,01,53,0.349
2021,11,22,10,02,14,0.329
2021,11,22,10,02,35,0.378
2021,11,22,10,02,55,0.411
2021,11,22,10,03,16,0.442
2021,11,22,10,03,37,0.453
2021,11,22,10,03,58,0.444
2021,11,22,10,04,18,0.420
2021,11,22,10,04,39,0.478
2021,11,22,10,05,00,0.503
2021,11,22,10,05,20,0.528
2021,11,22,10,05,41,0.533
2021,11,22,10,06,02,0.543
2021,11,22,10,06,23,0.559
2021,11,22,10,06,43,0.554
2021,11,22,10,07,04,0.596
2021,11,22,10,07,25,0.638
2021,11,22,10,07,45,0.660
2021,11,22,10,08,06,0.672
2021,11,22,10,08,27,0.682
2021,11,22,10,08,47,0.684
2021,11,22,10,09,08,0.696
2021,11,22,10,09,29,0.715
2021,11,22,10,09,50,0.756
2021,11,22,10,10,10,0.765
2021,11,22,10,10,31,0.765
2021,11,22,10,10,52,0.760
2021,11,22,10,11,12,0.771
2021,11,22,10,11,33,0.777
2021,11,22,10,11,54,0.782
2021,11,22,10,12,15,0.765
2021,11,22,10,12,35,0.804
2021,11,22,10,12,56,0.776
2021,11,22,10,13,17,0.811
2021,11,22,10,13,37,0.824
2021,11,22,10,13,58,0.835
2021,11,22,10,14,19,0.842
2021,11,22,10,14,39,0.842
2021,11,22,10,15,00,0.853
2021,11,22,10,15,21,0.860
2021,11,22,10,15,42,0.849
2021,11,22,10,16,02,0.850
2021,11,22,10,16,23,0.867
2021,11,22,10,16,44,0.869
2021,11,22,10,17,05,0.862
2021,11,22,10,17,25,0.874
2021,11,22,10,17,46,0.876
2021,11,22,10,18,07,0.878
2021,11,22,10,18,28,0.876
2021,11,22,10,18,48,0.872
2021,11,22,10,19,09,0.866
2021,11,22,10,19,30,0.851
2021,11,22,10,19,50,0.834
2021,11,22,10,20,11,0.827
2021,11,22,10,20,32,0.806
2021,11,22,10,20,53,0.786
2021,11,22,10,21,13,0.771
2021,11,22,10,21,34,0.760
2021,11,22,10,21,55,0.689
2021,11,22,10,22,15,0.750
2021,11,22,10,22,36,0.702
2021,11,22,10,22,57,0.677
2021,11,22,10,23,18,0.620
2021,11,22,10,23,39,0.581
2021,11,22,10,23,59,0.583
2021,11,22,10,24,20,0.611
2021,11,22,10,24,41,0.596
2021,11,22,10,25,01,0.546
2021,11,22,10,25,22,0.512
2021,11,22,10,25,43,0.464
2021,11,22,10,26,03,0.451
2021,11,22,10,26,24,0.443
2021,11,22,10,26,45,0.445
2021,11,22,10,27,06,0.473
2021,11,22,10,27,26,0.521
2021,11,22,10,27,47,0.516
2021,11,22,10,28,07,0.563
2021,11,22,10,28,28,0.600
2021,11,22,10,28,49,0.681
2021,11,22,10,29,10,0.712
2021,11,22,10,29,30,0.732
2021,11,22,10,29,51,0.745
2021,11,22,10,30,12,0.748
2021,11,22,10,30,32,0.747
2021,11,22,10,30,53,0.723
2021,11,22,10,31,14,0.715
2021,11,22,10,31,35,0.693
2021,11,22,10,31,55,0.643
2021,11,22,10,32,16,0.668
2021,11,22,10,32,37,0.693
2021,11,22,10,32,57,0.693
2021,11,22,10,33,18,0.617
2021,11,22,10,33,39,0.625
2021,11,22,10,34,00,0.680
2021,11,22,10,34,20,0.670
2021,11,22,10,34,41,0.665
2021,11,22,10,35,02,0.661
2021,11,22,10,35,23,0.674
2021,11,22,10,35,44,0.674
2021,11,22,10,36,04,0.659
2021,11,22,10,36,25,0.642
2021,11,22,10,36,46,0.635
2021,11,22,10,37,07,0.634
2021,11,22,10,37,27,0.635
2021,11,22,10,37,48,0.640
2021,11,22,10,38,09,0.652
2021,11,22,10,38,30,0.683
2021,11,22,10,38,50,0.712
2021,11,22,10,39,11,0.672
2021,11,22,10,39,32,0.692
2021,11,22,10,39,52,0.686
2021,11,22,10,40,13,0.688
2021,11,22,10,40,34,0.687
2021,11,22,10,40,54,0.691
2021,11,22,10,41,15,0.690
2021,11,22,10,41,36,0.712
2021,11,22,10,41,57,0.729
2021,11,22,10,42,17,0.739
2021,11,22,10,42,38,0.742
2021,11,22,10,42,59,0.740
2021,11,22,10,43,20,0.736
2021,11,22,10,43,40,0.739
2021,11,22,10,44,01,0.749
2021,11,22,10,44,22,0.753
2021,11,22,10,44,42,0.749
2021,11,22,10,45,03,0.748
2021,11,22,10,45,24,0.728
2021,11,22,10,45,45,0.776
2021,11,22,10,46,05,0.785
2021,11,22,10,46,26,0.791
2021,11,22,10,46,47,0.803
2021,11,22,10,47,07,0.804
2021,11,22,10,47,28,0.802
2021,11,22,10,47,49,0.811
2021,11,22,10,48,10,0.812
2021,11,22,10,48,30,0.813
2021,11,22,10,48,51,0.811
2021,11,22,10,49,12,0.804
2021,11,22,10,49,33,0.772
2021,11,22,10,49,53,0.675
2021,11,22,10,50,14,0.692
2021,11,22,10,50,35,0.658
2021,11,22,10,50,55,0.689
2021,11,22,10,51,16,0.666
2021,11,22,10,51,37,0.644
2021,11,22,10,51,57,0.636
2021,11,22,10,52,18,0.631
2021,11,22,10,52,39,0.640
2021,11,22,10,53,00,0.658
2021,11,22,10,53,20,0.654
2021,11,22,10,53,41,0.645
2021,11,22,10,54,02,0.638
2021,11,22,10,54,23,0.635
2021,11,22,10,54,43,0.627
2021,11,22,10,55,04,0.617
2021,11,22,10,55,25,0.597
2021,11,22,10,55,46,0.584
2021,11,22,10,56,06,0.569
2021,11,22,10,56,27,0.556
2021,11,22,10,56,48,0.585
2021,11,22,10,57,08,0.565
2021,11,22,10,57,29,0.556
2021,11,22,10,57,50,0.580
2021,11,22,10,58,10,0.604
2021,11,22,10,58,31,0.625
2021,11,22,10,58,52,0.638
2021,11,22,10,59,12,0.659
2021,11,22,10,59,33,0.681
2021,11,22,10,59,54,0.694
2021,11,22,11,00,14,0.696
2021,11,22,11,00,35,0.701
2021,11,22,11,00,56,0.711
2021,11,22,11,01,16,0.717
2021,11,22,11,01,37,0.730
2021,11,22,11,01,58,0.740
2021,11,22,11,02,18,0.749
2021,11,22,11,02,39,0.749
2021,11,22,11,03,00,0.746
2021,11,22,11,03,20,0.743
2021,11,22,11,03,41,0.737
2021,11,22,11,04,02,0.727
2021,11,22,11,04,23,0.715
2021,11,22,11,04,43,0.722
2021,11,22,11,05,04,0.765
2021,11,22,11,05,25,0.765
2021,11,22,11,05,45,0.757
2021,11,22,11,06,06,0.733
2021,11,22,11,06,27,0.766
2021,11,22,11,06,48,0.754
2021,11,22,11,07,08,0.748
2021,11,22,11,07,29,0.746
2021,11,22,11,07,50,0.744
2021,11,22,11,08,10,0.750
2021,11,22,11,08,31,0.701
2021,11,22,11,08,52,0.693
2021,11,22,11,09,12,0.699
2021,11,22,11,09,33,0.685
2021,11,22,11,09,54,0.685
2021,11,22,11,10,15,0.686
2021,11,22,11,10,35,0.684
2021,11,22,11,10,56,0.687
2021,11,22,11,11,17,0.680
2021,11,22,11,11,38,0.679
2021,11,22,11,11,58,0.690
2021,11,22,11,12,19,0.695
2021,11,22,11,12,40,0.695
2021,11,22,11,13,00,0.700
2021,11,22,11,13,21,0.698
2021,11,22,11,13,42,0.698
2021,11,22,11,14,02,0.701
2021,11,22,11,14,23,0.693
2021,11,22,11,14,44,0.685
2021,11,22,11,15,05,0.682
2021,11,22,11,15,25,0.673
2021,11,22,11,15,46,0.668
2021,11,22,11,16,07,0.659
2021,11,22,11,16,27,0.654
2021,11,22,11,16,48,0.655
2021,11,22,11,17,09,0.649
2021,11,22,11,17,29,0.630
2021,11,22,11,17,50,0.633
2021,11,22,11,18,11,0.645
2021,11,22,11,18,32,0.650
2021,11,22,11,18,52,0.655
2021,11,22,11,19,13,0.663
2021,11,22,11,19,34,0.667
2021,11,22,11,19,55,0.683
2021,11,22,11,20,15,0.682
2021,11,22,11,20,36,0.677
2021,11,22,11,20,57,0.606
2021,11,22,11,21,17,0.625
2021,11,22,11,21,38,0.633
2021,11,22,11,21,59,0.616
2021,11,22,11,22,20,0.644
2021,11,22,11,22,40,0.660
2021,11,22,11,23,01,0.665
2021,11,22,11,23,22,0.657
2021,11,22,11,23,42,0.655
2021,11,22,11,24,03,0.644
2021,11,22,11,24,24,0.648
2021,11,22,11,24,45,0.644
2021,11,22,11,25,05,0.643
2021,11,22,11,25,26,0.645
2021,11,22,11,25,47,0.602
2021,11,22,11,26,08,0.666
2021,11,22,11,26,29,0.728
2021,11,22,11,26,49,0.752
2021,11,22,11,27,10,0.766
2021,11,22,11,27,31,0.770
2021,11,22,11,27,52,0.777
2021,11,22,11,28,12,0.734
2021,11,22,11,28,33,0.781
2021,11,22,11,28,54,0.783
2021,11,22,11,29,15,0.783
2021,11,22,11,29,35,0.779
2021,11,22,11,29,56,0.782
2021,11,22,11,30,17,0.782
2021,11,22,11,30,38,0.784
2021,11,22,11,30,58,0.790
2021,11,22,11,31,19,0.700
2021,11,22,11,31,40,0.806
2021,11,22,11,32,01,0.814
2021,11,22,11,32,21,0.813
2021,11,22,11,32,42,0.810
2021,11,22,11,33,03,0.813
2021,11,22,11,33,24,0.821
2021,11,22,11,33,44,0.828
2021,11,22,11,34,05,0.830
2021,11,22,11,34,26,0.833
2021,11,22,11,34,47,0.838
2021,11,22,11,35,07,0.838
2021,11,22,11,35,28,0.813
2021,11,22,11,35,49,0.807
2021,11,22,11,36,10,0.851
2021,11,22,11,36,30,0.850
2021,11,22,11,36,51,0.849
2021,11,22,11,37,12,0.849
2021,11,22,11,37,33,0.848
2021,11,22,11,37,53,0.847
2021,11,22,11,38,14,0.837
2021,11,22,11,38,35,0.847
2021,11,22,11,38,55,0.845
2021,11,22,11,39,16,0.845
2021,11,22,11,39,37,0.811
2021,11,22,11,39,58,0.812
2021,11,22,11,40,18,0.809
2021,11,22,11,40,39,0.804
2021,11,22,11,41,00,0.802
2021,11,22,11,41,20,0.800
2021,11,22,11,41,41,0.890
2021,11,22,11,42,02,0.891
2021,11,22,11,42,22,0.805
2021,11,22,11,42,43,0.832
2021,11,22,11,43,04,0.820
2021,11,22,11,43,25,0.840
2021,11,22,11,43,45,0.828
2021,11,22,11,44,06,0.821
2021,11,22,11,44,27,0.830
2021,11,22,11,44,48,0.832
2021,11,22,11,45,08,0.845
2021,11,22,11,45,29,0.854
2021,11,22,11,45,50,0.853
2021,11,22,11,46,10,0.832
2021,11,22,11,46,31,0.840
2021,11,22,11,46,52,0.833
2021,11,22,11,47,13,0.826
2021,11,22,11,47,33,0.824
2021,11,22,11,47,54,0.814
2021,11,22,11,48,16,0.804
2021,11,22,11,48,38,0.891
2021,11,22,11,49,00,0.899
2021,11,22,11,49,22,0.801
2021,11,22,11,49,42,0.896
2021,11,22,11,50,03,0.895
2021,11,22,11,50,24,0.894
2021,11,22,11,50,45,0.798
2021,11,22,11,51,05,0.701
2021,11,22,11,51,26,0.703
2021,11,22,11,51,47,0.702
2021,11,22,11,52,08,0.715
2021,11,22,11,52,28,0.717
2021,11,22,11,52,49,0.725
2021,11,22,11,53,10,0.731
2021,11,22,11,53,31,0.738
2021,11,22,11,53,51,0.742
2021,11,22,11,54,12,0.741
2021,11,22,11,54,33,0.735
2021,11,22,11,54,53,0.723
2021,11,22,11,55,14,0.712
2021,11,22,11,55,35,0.707
2021,11,22,11,55,56,0.707
2021,11,22,11,56,16,0.792
2021,11,22,11,56,37,0.792
2021,11,22,11,56,58,0.794
2021,11,22,11,57,19,0.788
2021,11,22,11,57,39,0.682
2021,11,22,11,58,00,0.676
2021,11,22,11,58,21,0.667
2021,11,22,11,58,41,0.661
2021,11,22,11,59,02,0.666
2021,11,22,11,59,23,0.666
2021,11,22,11,59,43,0.666
2021,11,22,12,00,04,0.593
2021,11,22,12,00,25,0.582
2021,11,22,12,00,46,0.585
2021,11,22,12,01,06,0.587
2021,11,22,12,01,27,0.581
2021,11,22,12,01,48,0.500
2021,11,22,12,02,08,0.508
2021,11,22,12,02,29,0.507
2021,11,22,12,02,50,0.510
2021,11,22,12,03,11,0.500
2021,11,22,12,03,31,0.518
2021,11,22,12,03,52,0.524
2021,11,22,12,04,13,0.533
2021,11,22,12,04,33,0.535
2021,11,22,12,04,54,0.516
2021,11,22,12,05,14,0.542
2021,11,22,12,05,35,0.541
2021,11,22,12,05,56,0.535
2021,11,22,12,06,17,0.531
2021,11,22,12,06,37,0.531
2021,11,22,12,06,58,0.532
2021,11,22,12,07,19,0.534
2021,11,22,12,07,39,0.533
2021,11,22,12,08,00,0.433
2021,11,22,12,08,21,0.430
2021,11,22,12,08,41,0.426
2021,11,22,12,09,02,0.417
2021,11,22,12,09,23,0.411
2021,11,22,12,09,43,0.403
2021,11,22,12,10,04,0.492
2021,11,22,12,10,25,0.478
2021,11,22,12,10,45,0.471
2021,11,22,12,11,06,0.469
2021,11,22,12,11,27,0.466
2021,11,22,12,11,47,0.462
2021,11,22,12,12,08,0.445
2021,11,22,12,12,29,0.466
2021,11,22,12,12,49,0.475
2021,11,22,12,13,10,0.477
2021,11,22,12,13,31,0.480
2021,11,22,12,13,52,0.491
2021,11,22,12,14,12,0.498
2021,11,22,12,14,33,0.406
2021,11,22,12,14,54,0.416
2021,11,22,12,15,14,0.327
2021,11,22,12,15,35,0.336
2021,11,22,12,15,56,0.344
2021,11,22,12,16,16,0.349
2021,11,22,12,16,37,0.350
2021,11,22,12,16,57,0.350
2021,11,22,12,17,18,0.351
2021,11,22,12,17,39,0.354
2021,11,22,12,18,00,0.355
2021,11,22,12,18,20,0.357
2021,11,22,12,18,41,0.361
2021,11,22,12,19,02,0.366
2021,11,22,12,19,23,0.369
2021,11,22,12,19,43,0.365
2021,11,22,12,20,04,0.376
2021,11,22,12,20,24,0.371
2021,11,22,12,20,45,0.371
2021,11,22,12,21,06,0.370
2021,11,22,12,21,27,0.367
2021,11,22,12,21,47,0.363
2021,11,22,12,22,08,0.360
2021,11,22,12,22,29,0.353
2021,11,22,12,22,49,0.338
2021,11,22,12,23,10,0.327
2021,11,22,12,23,31,0.318
2021,11,22,12,23,52,0.307
2021,11,22,12,24,12,0.300
2021,11,22,12,24,33,0.394
2021,11,22,12,24,54,0.390
2021,11,22,12,25,14,0.387
2021,11,22,12,25,35,0.387
2021,11,22,12,25,56,0.385
2021,11,22,12,26,16,0.379
2021,11,22,12,26,37,0.376
2021,11,22,12,26,58,0.374
2021,11,22,12,27,19,0.365
2021,11,22,12,27,39,0.356
2021,11,22,12,28,00,0.341
2021,11,22,12,28,21,0.300
2021,11,22,12,28,41,0.306
2021,11,22,12,29,02,0.398
2021,11,22,12,29,23,0.399
2021,11,22,12,29,43,0.390
2021,11,22,12,30,04,0.366
2021,11,22,12,30,25,0.338
2021,11,22,12,30,45,0.310
2021,11,22,12,31,06,0.397
2021,11,22,12,31,27,0.368
2021,11,22,12,31,48,0.398
2021,11,22,12,32,08,0.366
2021,11,22,12,32,29,0.373
2021,11,22,12,32,49,0.347
2021,11,22,12,33,10,0.357
2021,11,22,12,33,31,0.364
2021,11,22,12,33,51,0.348
2021,11,22,12,34,12,0.395
2021,11,22,12,34,33,0.323
2021,11,22,12,34,53,0.361
2021,11,22,12,35,14,0.361
2021,11,22,12,35,35,0.367
2021,11,22,12,35,55,0.362
2021,11,22,12,36,16,0.360
2021,11,22,12,36,37,0.357
2021,11,22,12,36,57,0.356
2021,11,22,12,37,18,0.398
2021,11,22,12,37,38,0.399
2021,11,22,12,37,59,0.355
2021,11,22,12,38,20,0.361
2021,11,22,12,38,40,0.363
2021,11,22,12,39,01,0.353
2021,11,22,12,39,22,0.369
2021,11,22,12,39,43,0.371
2021,11,22,12,40,03,0.383
2021,11,22,12,40,24,0.389
2021,11,22,12,40,45,0.395
2021,11,22,12,41,05,0.392
2021,11,22,12,41,26,0.390
2021,11,22,12,41,47,0.384
2021,11,22,12,42,07,0.375
2021,11,22,12,42,28,0.366
2021,11,22,12,42,49,0.345
2021,11,22,12,43,09,0.326
2021,11,22,12,43,30,0.311
2021,11,22,12,43,51,0.302
2021,11,22,12,44,11,0.373
2021,11,22,12,44,32,0.354
2021,11,22,12,44,53,0.379
2021,11,22,12,45,13,0.310
2021,11,22,12,45,34,0.381
2021,11,22,12,45,55,0.397
2021,11,22,12,46,16,0.370
2021,11,22,12,46,36,0.366
2021,11,22,12,46,57,0.338
2021,11,22,12,47,18,0.348
2021,11,22,12,47,38,0.360
2021,11,22,12,47,59,0.380
2021,11,22,12,48,20,0.394
2021,11,22,12,48,40,0.304
2021,11,22,12,49,01,0.310
2021,11,22,12,49,22,0.330
2021,11,22,12,49,43,0.338
2021,11,22,12,50,03,0.343
2021,11,22,12,50,24,0.344
2021,11,22,12,50,45,0.345
2021,11,22,12,51,05,0.337
2021,11,22,12,51,26,0.334
2021,11,22,12,51,47,0.336
2021,11,22,12,52,07,0.342
2021,11,22,12,52,28,0.345
2021,11,22,12,52,49,0.344
2021,11,22,12,53,10,0.346
2021,11,22,12,53,30,0.342
2021,11,22,12,53,51,0.342
2021,11,22,12,54,12,0.331
2021,11,22,12,54,32,0.319
2021,11,22,12,54,53,0.305
2021,11,22,12,55,14,0.297
2021,11,22,12,55,35,0.296
2021,11,22,12,55,55,0.209
2021,11,22,12,56,16,0.209
2021,11,22,12,56,37,0.208
2021,11,22,12,56,57,0.299
2021,11,22,12,57,18,0.208
2021,11,22,12,57,39,0.218
2021,11,22,12,58,00,0.230
2021,11,22,12,58,20,0.240
2021,11,22,12,58,41,0.243
2021,11,22,12,59,02,0.250
2021,11,22,12,59,22,0.245
2021,11,22,12,59,43,0.232
2021,11,22,13,00,04,0.225
2021,11,22,13,00,24,0.214
2021,11,22,13,00,45,0.200
2021,11,22,13,01,06,0.295
2021,11,22,13,01,26,0.285
2021,11,22,13,01,47,0.280
2021,11,22,13,02,08,0.280
2021,11,22,13,02,28,0.280
2021,11,22,13,02,49,0.276
2021,11,22,13,03,10,0.282
2021,11,22,13,03,30,0.288
2021,11,22,13,03,51,0.291
2021,11,22,13,04,12,0.291
2021,11,22,13,04,32,0.284
2021,11,22,13,04,53,0.283
2021,11,22,13,05,14,0.282
2021,11,22,13,05,35,0.288
2021,11,22,13,05,55,0.292
2021,11,22,13,06,16,0.293
2021,11,22,13,06,37,0.289
2021,11,22,13,06,57,0.288
2021,11,22,13,07,18,0.287
2021,11,22,13,07,39,0.286
2021,11,22,13,07,59,0.289
2021,11,22,13,08,20,0.292
2021,11,22,13,08,41,0.296
2021,11,22,13,09,01,0.298
2021,11,22,13,09,22,0.298
2021,11,22,13,09,43,0.299
2021,11,22,13,10,03,0.304
2021,11,22,13,10,24,0.311
2021,11,22,13,10,45,0.322
2021,11,22,13,11,05,0.336
2021,11,22,13,11,26,0.342
2021,11,22,13,11,47,0.338
2021,11,22,13,12,07,0.332
2021,11,22,13,12,28,0.334
2021,11,22,13,12,49,0.327
2021,11,22,13,13,09,0.317
2021,11,22,13,13,30,0.405
2021,11,22,13,13,51,0.399
2021,11,22,13,14,11,0.394
2021,11,22,13,14,32,0.394
2021,11,22,13,14,53,0.388
2021,11,22,13,15,14,0.389
2021,11,22,13,15,34,0.389
2021,11,22,13,15,55,0.391
2021,11,22,13,16,16,0.395
2021,11,22,13,16,36,0.398
2021,11,22,13,16,57,0.389
2021,11,22,13,17,18,0.383
2021,11,22,13,17,38,0.380
2021,11,22,13,17,59,0.373
2021,11,22,13,18,20,0.368
2021,11,22,13,18,40,0.361
2021,11,22,13,19,01,0.354
2021,11,22,13,19,22,0.348
2021,11,22,13,19,43,0.347
2021,11,22,13,20,03,0.348
2021,11,22,13,20,24,0.346
2021,11,22,13,20,44,0.345
2021,11,22,13,21,05,0.348
2021,11,22,13,21,26,0.352
2021,11,22,13,21,46,0.351
2021,11,22,13,22,07,0.349
2021,11,22,13,22,28,0.344
2021,11,22,13,22,48,0.335
2021,11,22,13,23,09,0.328
2021,11,22,13,23,30,0.319
2021,11,22,13,23,50,0.318
2021,11,22,13,24,11,0.315
2021,11,22,13,24,32,0.314
2021,11,22,13,24,53,0.308
2021,11,22,13,25,13,0.311
2021,11,22,13,25,34,0.398
2021,11,22,13,25,55,0.324
2021,11,22,13,26,15,0.325
2021,11,22,13,26,36,0.321
2021,11,22,13,26,57,0.321
2021,11,22,13,27,18,0.320
2021,11,22,13,27,38,0.316
2021,11,22,13,27,59,0.318
2021,11,22,13,28,20,0.317
2021,11,22,13,28,41,0.321
2021,11,22,13,29,01,0.322
2021,11,22,13,29,22,0.316
2021,11,22,13,29,42,0.315
2021,11,22,13,30,03,0.315
